일자,자치구,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2024-11-27,관악구,-0.9,-2.3,2.2,25.0,0.0175,0.023,0.31,0.0017,12.0,6.0
2024-11-28,관악구,0.4,-2.8,3.8,11.0,0.0201,0.0203,0.38,0.002,18.0,11.0
2024-11-29,관악구,-0.6,-5.6,3.4,0.0,0.0297,0.0128,0.47,0.0024,36.0,19.0
2024-11-30,관악구,2.0,-1.9,5.1,0.0,0.0386,0.0075,0.62,0.0025,26.0,15.0
2024-12-01,관악구,4.8,0.0,8.8,0.5,0.0351,0.0051,0.67,0.0024,39.0,26.0
2024-12-02,관악구,7.2,0.7,12.0,0.0,0.0336,0.0165,0.63,0.0029,46.0,27.0
2024-12-03,관악구,0.3,-2.9,4.3,0.0,0.0175,0.0236,0.3,0.0024,18.0,6.0
2024-12-04,관악구,1.0,-3.1,6.1,0.0,0.0265,0.0178,0.38,0.0026,23.0,10.0
2024-12-05,관악구,2.4,-2.1,6.9,1.0,0.027,0.019,0.41,0.0026,23.0,10.0
2024-12-06,관악구,1.3,-1.9,4.3,0.0,0.0161,0.0251,0.32,0.0026,26.0,9.0
2024-12-07,관악구,-1.0,-4.4,3.5,0.0,0.0172,0.0229,0.37,0.0024,24.0,11.0
2024-12-08,관악구,-2.2,-4.7,3.5,0.0,0.0142,0.0248,0.36,0.0024,25.0,12.0
2024-12-09,관악구,-1.0,-5.7,5.8,0.0,0.0358,0.0115,0.54,0.0028,35.0,17.0
2024-12-10,관악구,0.2,-4.0,6.4,0.0,0.0378,0.0137,0.65,0.0032,44.0,27.0
2024-12-11,관악구,0.5,-2.8,6.1,0.0,0.0353,0.0125,0.73,0.0043,65.0,38.0
2024-12-12,관악구,-1.1,-5.7,3.9,0.0,0.0281,0.0147,0.48,0.0039,39.0,18.0
2024-12-13,관악구,0.1,-2.2,3.3,0.0,0.0228,0.0208,0.39,0.0032,27.0,13.0
2024-12-14,관악구,-1.7,-5.5,2.1,0.0,0.0197,0.0225,0.42,0.0029,31.0,15.0
2024-12-15,관악구,0.4,-3.5,4.8,0.0,0.0216,0.0228,0.36,0.0028,22.0,9.0
2024-12-16,관악구,-1.0,-4.8,2.6,0.0,0.0366,0.0092,0.49,0.003,29.0,15.0
2024-12-17,관악구,-1.6,-4.7,3.2,0.0,0.0277,0.0159,0.43,0.003,26.0,13.0
2024-12-18,관악구,-5.2,-8.9,-0.8,0.0,0.0189,0.017,0.41,0.0033,31.0,15.0
2024-12-19,관악구,-3.9,-9.1,3.0,0.0,0.0435,0.0065,0.68,0.0044,51.0,32.0
2024-12-20,관악구,0.5,-3.8,3.3,0.5,0.0538,0.0029,0.78,0.0044,49.0,35.0
2024-12-21,관악구,-1.5,-4.9,1.9,2.0,0.0224,0.0191,0.58,0.0028,43.0,36.0
2024-12-22,관악구,-4.4,-7.3,0.3,0.0,0.017,0.0253,0.35,0.003,17.0,10.0
2024-12-23,관악구,-0.7,-6.8,5.7,0.0,0.0362,0.0146,0.55,0.0034,23.0,15.0
2024-12-24,관악구,-2.2,-5.9,4.0,0.0,0.0337,0.0156,0.5,0.0035,28.0,18.0
2024-12-25,관악구,1.7,-2.6,5.0,0.0,0.0374,0.014,0.54,0.0035,24.0,18.0
2024-12-26,관악구,-0.4,-5.1,4.5,0.5,0.0198,0.023,0.46,0.003,61.0,34.0
2024-12-27,관악구,-3.0,-6.6,0.8,0.0,0.0184,0.0253,0.34,0.0031,25.0,12.0
2024-12-28,관악구,-3.7,-6.2,0.2,0.0,0.016,0.0245,0.36,0.003,26.0,14.0
2024-12-29,관악구,0.0,-5.9,4.5,0.0,0.0272,0.0188,0.42,0.003,19.0,12.0
2024-12-30,관악구,5.2,2.5,8.6,0.0,0.0301,0.0222,0.51,0.003,49.0,31.0
2024-12-31,관악구,-0.5,-3.7,4.7,0.0,0.0193,0.0246,0.4,0.0032,47.0,19.0
2024-01-01,영등포구,4.2,1.2,7.4,0.0,0.0305,0.0151,0.79,0.0029,25.0,21.0
2024-01-02,영등포구,3.7,3.1,5.0,0.0,0.0249,0.0234,0.52,0.0027,38.0,31.0
2024-01-03,영등포구,2.7,0.3,5.0,0.5,0.0297,0.0188,0.51,0.0028,40.0,30.0
2024-01-04,영등포구,3.0,-0.6,5.7,0.0,0.0339,0.0176,0.67,0.0034,48.0,35.0
2024-01-05,영등포구,5.9,2.3,9.8,0.0,0.03,0.0266,0.72,0.0034,75.0,56.0
2024-01-06,영등포구,1.4,-1.0,6.1,1.5,0.0206,0.0248,0.41,0.0027,21.0,11.0
2024-01-07,영등포구,-3.5,-7.2,-0.6,0.0,0.012,0.0285,0.43,0.0028,22.0,14.0
2024-01-08,영등포구,-3.5,-8.0,0.0,0.0,0.0275,0.0115,0.53,0.0028,21.0,13.0
2024-01-09,영등포구,0.3,-1.1,1.4,0.5,0.0422,0.0028,0.62,0.003,25.0,18.0
2024-01-10,영등포구,-0.2,-2.7,3.4,0.0,0.0414,0.0048,0.82,0.0032,68.0,60.0
2024-01-11,영등포구,2.4,-1.6,5.4,0.0,0.0403,0.0092,0.68,0.0034,58.0,50.0
2024-01-12,영등포구,2.1,0.5,4.9,0.0,0.0264,0.0228,0.58,0.0033,54.0,38.0
2024-01-13,영등포구,1.8,-1.7,6.5,0.0,0.0304,0.0177,0.49,0.0033,22.0,13.0
2024-01-14,영등포구,0.9,-2.5,4.7,3.0,0.0371,0.0109,0.73,0.0031,31.0,23.0
2024-01-15,영등포구,-2.9,-5.4,1.5,0.0,0.0179,0.0274,0.39,0.0033,20.0,9.0
2024-01-16,영등포구,-0.9,-5.0,3.8,0.0,0.037,0.0134,0.57,0.0034,29.0,17.0
2024-01-17,영등포구,1.2,-0.2,2.5,9.5,0.0495,0.0023,0.85,0.0035,37.0,29.0
2024-01-18,영등포구,5.0,1.5,10.2,0.5,0.0304,0.0134,0.57,0.0029,27.0,23.0
2024-01-19,영등포구,6.0,4.8,9.5,0.0,0.0189,0.0312,0.44,0.0023,16.0,11.0
2024-01-20,영등포구,4.0,2.5,5.3,0.5,0.0148,0.0319,0.35,0.0021,7.0,3.0
2024-01-21,영등포구,1.9,-2.4,4.3,0.5,0.0159,0.0263,0.39,0.0022,11.0,7.0
2024-01-22,영등포구,-8.0,-10.8,-2.4,0.0,0.012,0.0296,0.41,0.0022,28.0,19.0
2024-01-23,영등포구,-10.7,-13.1,-7.2,0.0,0.0105,0.0303,0.36,0.0024,20.0,12.0
2024-01-24,영등포구,-7.1,-10.1,-3.5,0.0,0.0122,0.0295,0.39,0.0024,21.0,11.0
2024-01-25,영등포구,-4.2,-7.9,-0.1,0.0,0.0198,0.0246,0.44,0.003,20.0,13.0
2024-01-26,영등포구,-0.5,-4.2,3.9,0.0,0.0384,0.0149,0.58,0.0031,30.0,21.0
2024-01-27,영등포구,0.6,-3.0,4.8,0.0,0.0357,0.0216,0.71,0.0035,47.0,37.0
2024-01-28,영등포구,-0.5,-3.1,3.9,0.0,0.0217,0.0312,0.48,0.003,26.0,19.0
2024-01-29,영등포구,0.8,-2.2,5.0,0.0,0.0421,0.0169,0.69,0.0033,41.0,32.0
2024-01-30,영등포구,3.0,-1.3,8.4,0.0,0.0482,0.013,0.77,0.0033,52.0,40.0
2024-01-31,영등포구,5.5,2.2,10.7,0.0,0.0472,0.0181,0.79,0.0035,56.0,42.0
2024-02-01,영등포구,2.8,-0.7,7.0,0.0,0.0332,0.0251,0.83,0.0034,83.0,66.0
2024-02-02,영등포구,3.7,1.9,7.5,0.0,0.0384,0.0156,0.63,0.0035,54.0,41.0
2024-02-03,영등포구,5.5,0.9,8.8,0.0,0.0378,0.012,0.54,0.003,38.0,30.0
2024-02-04,영등포구,7.6,3.7,11.9,0.0,0.0287,0.0184,0.48,0.0027,26.0,20.0
2024-02-05,영등포구,3.1,0.5,7.5,3.0,0.0162,0.0326,0.3,0.0023,8.0,4.0
2024-02-06,영등포구,2.0,0.6,3.4,0.0,0.027,0.0225,0.36,0.0024,14.0,11.0
2024-02-07,영등포구,1.3,-0.2,3.4,0.0,0.0266,0.024,0.55,0.0026,33.0,28.0
2024-02-08,영등포구,1.9,-1.0,6.3,0.0,0.0327,0.0247,0.57,0.003,38.0,35.0
2024-02-09,영등포구,2.3,-0.4,6.7,0.0,,,,,,
2024-02-10,영등포구,3.0,0.7,7.8,0.0,,,,,,
2024-02-11,영등포구,2.2,-1.5,6.1,0.0,0.0206,0.0378,0.55,0.0029,58.0,48.0
2024-02-12,영등포구,5.1,-0.1,10.6,0.0,0.0298,0.0295,0.66,0.0031,58.0,48.0
2024-02-13,영등포구,10.1,5.1,14.8,0.0,0.0408,0.0276,0.69,0.0032,70.0,48.0
2024-02-14,영등포구,13.5,10.9,18.3,0.0,0.0377,0.0219,0.56,0.0032,42.0,28.0
2024-02-15,영등포구,5.0,1.3,11.1,10.5,0.0167,0.03,0.35,0.0023,21.0,15.0
2024-02-16,영등포구,3.8,0.4,8.2,0.0,0.0272,0.0228,0.43,0.0027,25.0,18.0
2024-02-17,영등포구,5.8,1.4,11.1,0.0,0.0389,0.0193,0.59,0.0034,41.0,33.0
2024-02-18,영등포구,7.6,4.0,10.2,16.0,0.0362,0.0126,0.59,0.0026,39.0,31.0
2024-02-19,영등포구,9.4,4.4,12.1,5.0,0.0294,0.0108,0.52,0.0025,13.0,8.0
2024-02-20,영등포구,4.7,3.1,7.8,2.5,0.0228,0.0141,0.46,0.0024,32.0,21.0
2024-02-21,영등포구,2.5,0.5,4.8,15.5,0.0183,0.0271,0.32,0.0021,5.0,3.0
2024-02-22,영등포구,0.8,-0.7,2.0,7.5,0.0178,0.0312,0.3,0.002,8.0,4.0
2024-02-23,영등포구,2.7,-0.1,6.9,0.5,0.0182,0.0325,0.3,0.002,12.0,5.0
2024-02-24,영등포구,2.7,-0.2,6.5,1.0,0.016,0.0335,0.3,0.002,15.0,9.0
2024-02-25,영등포구,3.5,1.3,7.0,2.0,0.0188,0.0297,0.32,0.002,14.0,10.0
2024-02-26,영등포구,5.3,0.8,10.0,0.0,0.0216,0.024,0.45,0.0023,32.0,23.0
2024-02-27,영등포구,6.2,2.3,10.4,0.0,0.0182,0.0324,0.32,0.002,19.0,10.0
2024-02-28,영등포구,7.3,4.9,10.7,0.0,0.0232,0.0256,0.35,0.0025,30.0,17.0
2024-02-29,영등포구,5.5,1.2,9.6,0.0,0.0246,0.0229,0.49,0.0026,54.0,38.0
2024-03-01,영등포구,-3.2,-5.8,1.1,0.0,0.0098,0.0423,0.27,0.0022,33.0,11.0
2024-03-02,영등포구,0.6,-6.0,4.8,0.0,0.0151,0.0374,0.32,0.0025,30.0,13.0
2024-03-03,영등포구,4.9,1.7,8.5,0.0,0.0212,0.0403,0.54,0.0024,104.0,67.0
2024-03-04,영등포구,6.6,0.6,12.0,0.0,0.0265,0.0216,0.53,0.0027,67.0,40.0
2024-03-05,영등포구,8.9,7.0,11.6,0.0,0.0288,0.023,0.48,0.0026,48.0,28.0
2024-03-06,영등포구,7.1,4.1,10.9,0.0,0.0241,0.029,0.36,0.0021,17.0,9.0
2024-03-07,영등포구,4.9,2.5,8.8,0.0,0.0205,0.0311,0.35,0.0022,28.0,19.0
2024-03-08,영등포구,3.4,1.2,7.3,0.0,0.0154,0.0391,0.39,0.0027,41.0,25.0
2024-03-09,영등포구,2.8,-0.7,7.8,0.0,0.0157,0.0345,0.34,0.0025,30.0,18.0
2024-03-10,영등포구,5.4,0.8,10.8,0.0,0.0179,0.0368,0.35,0.0026,28.0,16.0
2024-03-11,영등포구,7.6,4.3,11.4,0.0,0.0324,0.0275,0.41,0.0028,32.0,19.0
2024-03-12,영등포구,7.3,5.2,11.5,1.5,0.0343,0.0212,0.45,0.0024,33.0,24.0
2024-03-13,영등포구,7.3,3.7,12.3,0.0,0.0242,0.0386,0.42,0.0029,40.0,26.0
2024-03-14,영등포구,9.1,5.0,15.7,0.0,0.0242,0.0453,0.41,0.0031,54.0,36.0
2024-03-15,영등포구,9.4,6.1,14.7,0.0,0.0216,0.0411,0.36,0.0028,41.0,29.0
2024-03-16,영등포구,11.7,6.7,19.1,0.0,0.0279,0.0366,0.42,0.0031,44.0,31.0
2024-03-17,영등포구,9.1,6.0,12.5,0.0,0.01,0.0438,0.29,0.0023,83.0,19.0
2024-03-18,영등포구,8.0,3.7,14.0,0.0,0.0233,0.0307,0.31,0.0026,20.0,10.0
2024-03-19,영등포구,7.2,5.0,10.6,0.0,0.0185,0.0402,0.39,0.0026,44.0,26.0
2024-03-20,영등포구,5.2,2.8,9.0,0.0,0.0133,0.0421,0.34,0.0022,35.0,24.0
2024-03-21,영등포구,6.2,2.0,11.8,0.0,0.0222,0.0407,0.43,0.0028,30.0,20.0
2024-03-22,영등포구,11.3,5.7,15.9,3.0,0.0264,0.0391,0.44,0.0028,39.0,19.0
2024-03-23,영등포구,13.4,9.5,18.3,0.0,0.0161,0.0503,0.4,0.0022,52.0,23.0
2024-03-24,영등포구,16.9,11.1,23.4,0.0,0.0252,0.0364,0.48,0.0023,34.0,18.0
2024-03-25,영등포구,11.5,7.5,16.7,5.5,0.0181,0.0365,0.34,0.002,20.0,9.0
2024-03-26,영등포구,7.9,2.8,12.8,13.0,0.0174,0.0362,0.31,0.0018,7.0,3.0
2024-03-27,영등포구,11.3,7.0,17.1,0.0,0.0261,0.0302,0.41,0.0025,23.0,17.0
2024-03-28,영등포구,11.2,8.6,12.6,2.5,0.0267,0.0275,0.42,0.0026,19.0,14.0
2024-03-29,영등포구,8.5,6.1,13.2,1.5,0.0192,0.0363,0.4,0.0021,197.0,47.0
2024-03-30,영등포구,9.8,5.6,16.7,0.0,0.0237,0.0369,0.41,0.0024,83.0,26.0
2024-03-31,영등포구,11.5,6.0,17.8,0.0,0.0164,0.041,0.35,0.0023,36.0,12.0
2024-04-01,영등포구,13.0,7.9,19.5,0.0,0.0264,0.0363,0.38,0.0026,37.0,14.0
2024-04-02,영등포구,16.4,10.1,24.1,0.0,0.0398,0.0337,0.49,0.0032,44.0,23.0
2024-04-03,영등포구,17.3,15.0,19.2,0.0,0.04,0.0252,0.48,0.0029,38.0,24.0
2024-04-04,영등포구,16.5,13.8,21.1,0.0,0.0185,0.0432,0.37,0.0023,31.0,19.0
2024-04-05,영등포구,14.4,11.7,19.0,0.0,0.0181,0.0464,0.34,0.0024,38.0,22.0
2024-04-06,영등포구,13.7,9.4,19.5,0.0,0.0272,0.0445,0.47,0.0032,61.0,45.0
2024-04-07,영등포구,16.0,10.7,23.9,0.0,0.031,0.0485,0.51,0.0032,53.0,37.0
2024-04-08,영등포구,16.8,12.3,22.8,0.0,0.0464,0.0301,0.56,0.0032,51.0,31.0
2024-04-09,영등포구,15.9,11.8,21.1,0.0,0.0178,0.0442,0.34,0.0023,38.0,21.0
2024-04-10,영등포구,14.2,11.8,18.3,0.0,0.0117,0.0482,0.3,0.0024,38.0,19.0
2024-04-11,영등포구,16.3,13.3,21.4,0.0,0.0225,0.0408,0.39,0.0026,42.0,21.0
2024-04-12,영등포구,18.1,14.0,24.7,0.0,0.0315,0.0379,0.43,0.0031,43.0,24.0
2024-04-13,영등포구,19.7,13.1,27.4,0.0,0.0199,0.0429,0.32,0.0027,35.0,18.0
2024-04-14,영등포구,21.8,15.2,29.0,0.0,0.023,0.0501,0.43,0.0036,38.0,24.0
2024-04-15,영등포구,16.5,11.8,21.5,16.0,0.0193,0.0357,0.34,0.0028,21.0,12.0
2024-04-16,영등포구,13.7,11.2,18.0,2.0,0.0169,0.0425,0.44,0.0024,65.0,26.0
2024-04-17,영등포구,15.3,9.4,22.5,0.0,0.0227,0.0317,0.49,0.0026,120.0,39.0
2024-04-18,영등포구,18.0,11.9,25.7,0.0,0.0305,0.0342,0.49,0.0031,94.0,25.0
2024-04-19,영등포구,18.5,14.0,24.6,0.0,0.0262,0.0662,0.43,0.0039,81.0,29.0
2024-04-20,영등포구,15.9,13.7,18.9,3.5,0.0261,0.0408,0.52,0.0029,61.0,30.0
2024-04-21,영등포구,17.8,14.2,21.6,0.0,0.0076,0.0491,0.32,0.0021,15.0,7.0
2024-04-22,영등포구,19.6,15.9,24.7,0.0,0.013,0.0538,0.32,0.0021,31.0,18.0
2024-04-23,영등포구,17.9,14.6,23.6,0.0,0.0135,0.0455,0.31,0.002,22.0,13.0
2024-04-24,영등포구,13.5,11.1,17.9,0.5,0.0124,0.0318,0.27,0.0021,11.0,6.0
2024-04-25,영등포구,14.5,10.1,21.1,0.0,0.0179,0.0494,0.39,0.0022,29.0,22.0
2024-04-26,영등포구,18.7,13.0,26.4,0.0,0.0323,0.0368,0.47,0.0028,50.0,27.0
2024-04-27,영등포구,19.5,13.3,27.5,0.0,0.0252,0.044,0.48,0.0032,51.0,37.0
2024-04-28,영등포구,21.4,14.4,29.3,0.0,0.0229,0.0505,0.44,0.0031,35.0,22.0
2024-04-29,영등포구,21.6,18.5,26.7,0.0,0.018,0.0484,0.34,0.0025,39.0,22.0
2024-04-30,영등포구,18.5,16.2,22.5,0.0,0.0209,0.0423,0.44,0.0034,51.0,33.0
2024-05-01,영등포구,18.9,15.2,23.8,0.0,0.0124,0.0468,0.31,0.0023,25.0,16.0
2024-05-02,영등포구,19.3,15.5,24.5,0.0,0.0213,0.0417,0.34,0.0027,31.0,20.0
2024-05-03,영등포구,20.3,14.1,28.0,0.0,0.0256,0.0514,0.36,0.0034,41.0,26.0
2024-05-04,영등포구,22.2,16.5,29.5,0.0,0.0311,0.0649,0.51,0.0042,49.0,33.0
2024-05-05,영등포구,18.0,15.6,22.2,39.5,0.0133,0.0272,0.32,0.0024,21.0,14.0
2024-05-06,영등포구,14.3,13.6,15.7,9.0,0.0081,0.0454,0.3,0.0021,10.0,7.0
2024-05-07,영등포구,14.1,12.8,16.2,2.0,0.0143,0.0333,0.35,0.0021,20.0,14.0
2024-05-08,영등포구,16.2,11.2,22.2,0.0,0.0145,0.0386,0.27,0.0022,19.0,10.0
2024-05-09,영등포구,16.9,12.7,22.9,0.0,0.0166,0.0496,0.3,0.0026,26.0,14.0
2024-05-10,영등포구,18.6,14.3,24.7,0.0,0.0145,0.0559,0.31,0.0027,25.0,15.0
2024-05-11,영등포구,17.6,14.3,23.2,29.5,0.0101,0.0429,0.25,0.0024,18.0,7.0
2024-05-12,영등포구,17.3,12.3,22.8,0.0,0.0092,0.045,0.28,0.0024,57.0,13.0
2024-05-13,영등포구,19.7,14.4,25.5,0.0,0.0221,0.0437,0.35,0.0026,27.0,14.0
2024-05-14,영등포구,20.2,15.6,25.4,0.0,0.0228,0.0502,0.34,0.0028,26.0,15.0
2024-05-15,영등포구,13.6,7.9,18.9,19.0,0.013,0.0481,0.26,0.0027,21.0,8.0
2024-05-16,영등포구,14.6,7.9,20.7,0.5,0.0123,0.0438,0.28,0.0027,14.0,5.0
2024-05-17,영등포구,19.3,13.1,25.6,0.0,0.0189,0.0573,0.38,0.0031,38.0,19.0
2024-05-18,영등포구,21.7,17.2,26.6,0.0,0.0164,0.0437,0.32,0.0028,24.0,11.0
2024-05-19,영등포구,22.5,17.7,28.4,0.0,0.0125,0.0483,0.28,0.0029,24.0,12.0
2024-05-20,영등포구,20.1,17.5,23.7,0.0,0.0138,0.0353,0.28,0.0032,27.0,15.0
2024-05-21,영등포구,22.1,17.0,29.1,0.0,0.0196,0.0476,0.35,0.0026,41.0,28.0
2024-05-22,영등포구,21.0,16.9,26.8,0.0,0.0175,0.0465,0.35,0.0033,46.0,33.0
2024-05-23,영등포구,20.8,16.5,27.2,0.0,0.0196,0.038,0.29,0.0031,29.0,19.0
2024-05-24,영등포구,20.7,16.2,24.9,0.0,0.0153,0.0343,0.3,0.0025,35.0,27.0
2024-05-25,영등포구,21.8,19.5,25.1,0.0,0.0172,0.0396,0.31,0.0026,34.0,25.0
2024-05-26,영등포구,20.2,17.5,24.3,7.0,0.0102,0.0447,0.3,0.0025,23.0,16.0
2024-05-27,영등포구,19.5,15.4,24.5,0.0,0.0095,0.0523,0.34,0.0024,25.0,12.0
2024-05-28,영등포구,21.7,16.7,26.6,0.0,0.0148,0.0437,0.27,0.0024,16.0,8.0
2024-05-29,영등포구,22.7,17.8,28.0,0.0,0.0211,0.0417,0.33,0.0033,23.0,13.0
2024-05-30,영등포구,22.1,19.3,25.5,0.0,0.0359,0.0397,0.42,0.0036,26.0,16.0
2024-05-31,영등포구,21.0,18.0,26.1,0.0,0.0157,0.0562,0.3,0.0029,22.0,14.0
2024-06-01,영등포구,21.2,18.2,26.5,0.0,0.0089,0.054,0.28,0.0026,25.0,15.0
2024-06-02,영등포구,21.8,17.7,26.7,0.0,0.0091,0.06,0.27,0.003,20.0,11.0
2024-06-03,영등포구,23.2,18.2,29.0,0.0,0.0129,0.047,0.27,0.0023,15.0,9.0
2024-06-04,영등포구,24.1,19.1,29.8,0.0,0.0141,0.0481,0.25,0.0024,17.0,9.0
2024-06-05,영등포구,24.6,20.1,30.7,0.0,0.0256,0.0573,0.36,0.0033,38.0,26.0
2024-06-06,영등포구,24.6,20.1,31.2,0.0,0.022,0.0677,0.39,0.0035,43.0,35.0
2024-06-07,영등포구,23.6,18.8,28.8,0.0,0.0203,0.0573,0.31,0.0032,28.0,20.0
2024-06-08,영등포구,20.9,17.7,26.5,16.0,0.0121,0.0446,0.28,0.0023,20.0,16.0
2024-06-09,영등포구,23.6,18.8,29.6,0.0,0.0121,0.0522,0.33,0.0027,26.0,20.0
2024-06-10,영등포구,25.6,20.5,32.0,0.0,0.0155,0.0694,0.42,0.0031,41.0,29.0
2024-06-11,영등포구,25.9,22.3,32.4,0.0,0.0131,0.0829,0.43,0.0028,54.0,39.0
2024-06-12,영등포구,25.5,20.4,32.9,0.0,0.0168,0.0635,0.31,0.0032,29.0,18.0
2024-06-13,영등포구,27.2,21.5,33.0,0.0,0.0218,0.0478,0.31,0.0036,29.0,18.0
2024-06-14,영등포구,26.7,22.1,33.5,0.0,0.0226,0.0458,0.33,0.0047,32.0,22.0
2024-06-15,영등포구,24.5,21.3,28.4,6.0,0.0121,0.0334,0.26,0.0033,25.0,22.0
2024-06-16,영등포구,24.6,20.6,30.4,0.0,0.0092,0.0532,0.28,0.0028,21.0,15.0
2024-06-17,영등포구,25.6,20.9,31.3,0.0,0.018,0.0587,0.29,0.0031,21.0,13.0
2024-06-18,영등포구,26.3,21.4,32.4,0.0,0.0174,0.0542,0.29,0.0031,24.0,15.0
2024-06-19,영등포구,29.1,22.8,35.6,0.0,0.0214,0.0847,0.37,0.004,40.0,29.0
2024-06-20,영등포구,29.5,24.8,35.4,0.0,0.0209,0.09,0.41,0.0047,40.0,31.0
2024-06-21,영등포구,28.2,24.6,33.4,0.0,0.0253,0.0597,0.36,0.0047,34.0,22.0
2024-06-22,영등포구,24.6,22.4,26.6,20.5,0.0184,0.0387,0.43,0.0033,26.0,21.0
2024-06-23,영등포구,25.4,22.3,30.9,4.0,0.0082,0.0416,0.28,0.0025,15.0,10.0
2024-06-24,영등포구,25.0,22.1,29.1,0.0,0.0122,0.061,0.33,0.0027,43.0,19.0
2024-06-25,영등포구,23.8,21.0,27.6,0.0,0.0113,0.0538,0.26,0.0028,17.0,8.0
2024-06-26,영등포구,25.8,20.4,31.7,0.0,0.0158,0.0542,0.31,0.0029,22.0,13.0
2024-06-27,영등포구,27.2,22.7,32.1,0.0,0.0255,0.0594,0.36,0.0032,30.0,18.0
2024-06-28,영등포구,27.7,23.7,32.8,0.0,0.0264,0.0738,0.4,0.0035,36.0,27.0
2024-06-29,영등포구,27.1,23.6,32.3,32.0,0.0179,0.0585,0.37,0.003,29.0,23.0
2024-06-30,영등포구,24.0,22.2,26.9,28.0,0.0064,0.0421,0.27,0.0023,19.0,13.0
2024-07-01,영등포구,26.8,22.3,32.2,0.0,0.0124,0.0581,0.28,0.0024,23.0,14.0
2024-07-02,영등포구,24.2,21.9,26.2,54.0,0.0169,0.0298,0.34,0.0023,18.0,12.0
2024-07-03,영등포구,25.6,24.1,28.2,0.5,0.008,0.0569,0.33,0.0023,24.0,15.0
2024-07-04,영등포구,27.1,23.5,32.1,4.0,0.0109,0.0717,0.42,0.0023,36.0,33.0
2024-07-05,영등포구,24.1,21.3,26.9,3.0,0.0108,0.0617,0.38,0.0025,18.0,12.0
2024-07-06,영등포구,25.9,22.5,31.8,3.0,0.015,0.0392,0.36,0.0025,27.0,18.0
2024-07-07,영등포구,24.8,22.4,29.5,25.5,0.0092,0.0547,0.36,0.0023,20.0,14.0
2024-07-08,영등포구,24.2,23.2,25.3,16.5,0.0141,0.0327,0.26,0.0022,11.0,7.0
2024-07-09,영등포구,24.9,23.1,27.1,0.0,0.0141,0.0345,0.28,0.0023,15.0,11.0
2024-07-10,영등포구,27.6,23.3,33.3,2.5,0.0132,0.0431,0.26,0.0023,12.0,7.0
2024-07-11,영등포구,25.8,23.0,29.8,0.0,0.0163,0.0488,0.4,0.0026,36.0,30.0
2024-07-12,영등포구,26.3,22.6,31.0,0.0,0.0212,0.0458,0.45,0.0026,36.0,28.0
2024-07-13,영등포구,28.8,24.5,34.7,0.0,0.0164,0.0606,0.5,0.0026,47.0,41.0
2024-07-14,영등포구,29.5,26.2,33.4,0.0,0.0095,0.0512,0.35,0.0024,30.0,26.0
2024-07-15,영등포구,29.2,25.8,33.5,0.0,0.0116,0.0495,0.27,0.0022,13.0,8.0
2024-07-16,영등포구,27.4,24.7,31.4,11.5,0.0149,0.0352,0.29,0.0024,15.0,11.0
2024-07-17,영등포구,26.2,24.4,29.9,68.0,0.0101,0.0158,0.2,0.0021,12.0,6.0
2024-07-18,영등포구,24.9,23.4,26.9,118.0,0.0112,0.0146,0.23,0.0022,10.0,5.0
2024-07-19,영등포구,27.7,24.5,32.4,0.5,0.0128,0.027,0.29,0.0024,25.0,18.0
2024-07-20,영등포구,28.0,25.7,32.5,13.5,0.0096,0.0435,0.24,0.0023,16.0,11.0
2024-07-21,영등포구,27.6,23.0,31.5,6.0,0.006,0.0527,0.21,0.0023,19.0,9.0
2024-07-22,영등포구,27.4,24.7,29.1,65.5,0.0105,0.0137,0.21,0.0023,15.0,7.0
2024-07-23,영등포구,27.2,26.3,28.7,1.5,0.0098,0.0174,0.19,0.0023,13.0,7.0
2024-07-24,영등포구,28.9,26.0,33.2,20.0,0.01,0.015,0.19,0.0023,15.0,8.0
2024-07-25,영등포구,30.0,25.0,34.7,38.5,0.0135,0.0238,0.23,0.0026,21.0,11.0
2024-07-26,영등포구,30.0,25.9,34.8,5.5,0.0154,0.0201,0.24,0.0023,16.0,9.0
2024-07-27,영등포구,29.8,28.0,33.7,29.5,0.0104,0.0185,0.23,0.0022,16.0,9.0
2024-07-28,영등포구,30.1,28.2,33.9,0.0,0.0057,0.0157,0.18,0.0022,17.0,8.0
2024-07-29,영등포구,28.0,27.1,28.6,0.0,0.0081,0.0206,0.18,0.0023,21.0,9.0
2024-07-30,영등포구,29.2,26.7,33.6,0.0,0.0097,0.0446,0.19,0.0023,23.0,13.0
2024-07-31,영등포구,30.1,27.6,34.6,0.0,0.009,0.0291,0.18,0.0022,16.0,9.0
2024-08-01,영등포구,30.6,27.6,35.1,0.5,0.0091,0.0304,0.19,0.0022,18.0,9.0
2024-08-02,영등포구,30.4,28.5,34.8,0.0,0.0094,0.04,0.25,0.0023,26.0,15.0
2024-08-03,영등포구,31.0,27.8,35.2,0.0,0.011,0.0527,0.34,0.0024,29.0,25.0
2024-08-04,영등포구,32.2,28.1,36.4,0.0,0.0121,0.0592,0.38,0.0025,26.0,22.0
2024-08-05,영등포구,31.4,28.0,35.8,0.0,0.0158,0.0502,0.37,0.0026,31.0,27.0
